time,open,high,low,close,Equity,Exposure
2022-07-12T08:00:00+08:00,19963.61,20006.54,19786.46,19971.06,59558.9156,0.01
2022-07-12T11:00:00+08:00,19971.06,20059.42,19877.06,19956.82,59558.50178,0.01
2022-07-12T14:00:00+08:00,19954.48,19956.82,19620,19772.21,59553.13702,0.01
2022-07-12T17:00:00+08:00,19770.32,19836.6,19558.12,19773.9,59553.18613,0.01
2022-07-12T20:00:00+08:00,19775.56,20010,19695.3,19918.24,59557.38065,0.01
2022-07-12T23:00:00+08:00,19916.46,20007.23,19823.1,19878.25,59556.21854,0.01
2022-07-13T02:00:00+08:00,19879.21,19890.65,19278,19461.99,59544.12202,0.01
2022-07-13T05:00:00+08:00,19460.56,19528,19240,19328.75,59540.25007,0.01
2022-07-13T08:00:00+08:00,19331.28,19545,19265.4,19506.34,59545.41084,0.01
2022-07-13T11:00:00+08:00,19506.35,19582.51,19420,19520,59545.8078,0.01
2022-07-13T14:00:00+08:00,19518.92,19930,19469.84,19853.92,59555.51151,0.01
2022-07-13T17:00:00+08:00,19851.96,19899.64,19702,19843.89,59555.22004,0.01
2022-07-13T20:00:00+08:00,19845.33,20128.39,18910.94,19574.57,59547.3936,0.01
2022-07-13T23:00:00+08:00,19574.57,20046.15,19230,19884.07,59556.38767,0.01
2022-07-14T02:00:00+08:00,19882.94,19893.43,19584.37,19670.02,59550.16738,0.01
2022-07-14T05:00:00+08:00,19670.02,20366.61,19646.24,20234.87,59566.58192,0.01
2022-07-14T08:00:00+08:00,20234.87,20435.72,20164.06,20257.1,59567.22792,0.01
2022-07-14T11:00:00+08:00,20258.77,20376.73,20048.99,20114.33,59563.07903,0.01
2022-07-14T14:00:00+08:00,20116.44,20149.83,19737.33,19764.62,59552.91645,0.01
2022-07-14T17:00:00+08:00,19764.62,19852.41,19635.22,19738.13,59552.14665,0.01
2022-07-14T20:00:00+08:00,19738.13,19957.35,19616.07,19893.58,59556.66403,0.01
2022-07-14T23:00:00+08:00,19895.57,20786.12,19893.46,20738.17,59581.20782,0.02
2022-07-15T02:00:00+08:00,20738.17,20900,20520.9,20682.33,59579.58511,0.02
2022-07-15T05:00:00+08:00,20682.33,20720,20438.12,20588.84,59574.19915,1
2022-07-15T08:00:00+08:00,20588.84,20833,20382.29,20489.64,59568.48423,1
2022-07-15T11:00:00+08:00,20489.64,20705.62,20444.96,20666.1,60081.4958,1
2022-07-15T14:00:00+08:00,20667.43,21044.56,20562.53,20869.81,60673.72967,1
2022-07-15T17:00:00+08:00,20867.1,21059.32,20759.94,20769.74,60382.80216,1
2022-07-15T20:00:00+08:00,20769.74,21090,20759.39,20890.53,60733.96768,1
2022-07-15T23:00:00+08:00,20890.53,20964.99,20636.7,20786.11,60430.39368,1
2022-07-16T02:00:00+08:00,20786.09,21200,20772.79,20933.89,60860.0256,1
2022-07-16T05:00:00+08:00,20936.41,21020,20760,20830.04,60558.10873,1
2022-07-16T08:00:00+08:00,20830.04,20865.38,20600,20702.6,60187.61006,1
2022-07-16T11:00:00+08:00,20702.6,20769.01,20557.77,20595.04,59874.90733,1
2022-07-16T14:00:00+08:00,20595.04,20661.99,20478.61,20606.76,59908.98018,1
2022-07-16T17:00:00+08:00,20606.76,20685.9,20573.33,20616.69,59937.84908,1
2022-07-16T20:00:00+08:00,20616.69,20873.1,20588.72,20816.1,60517.5818,1
2022-07-16T23:00:00+08:00,20814.39,21588.94,20811.74,21246.65,61769.29399,1
2022-07-17T02:00:00+08:00,21246.65,21394.04,20911.64,21211.36,61666.69749,1
2022-07-17T05:00:00+08:00,21213.78,21345.99,21086.44,21195.6,61620.87938,1
2022-07-17T08:00:00+08:00,21195.6,21348.86,21082.8,21159.93,61517.17813,1
2022-07-17T11:00:00+08:00,21159.93,21475.64,21155.89,21357.66,62092.0267,1
2022-07-17T14:00:00+08:00,21356.25,21684.54,21344.58,21456.52,62379.43645,1
2022-07-17T17:00:00+08:00,21456.52,21549,21209.71,21456.79,62380.2214,1
2022-07-17T20:00:00+08:00,21459.35,21500,21075.07,21203.82,61644.7769,1
2022-07-17T23:00:00+08:00,21205.22,21355,20824,20921.42,60823.77232,1
2022-07-18T02:00:00+08:00,20921.43,21082.11,20853.47,20935.47,60864.61904,1
2022-07-18T05:00:00+08:00,20935.47,21080,20750.01,20798.16,60465.42592,1
2022-07-18T08:00:00+08:00,20799.58,21377.48,20762.45,21335.52,62027.66041,1
2022-07-18T11:00:00+08:00,21336.55,21880.04,21170.01,21862.01,63558.29319,1
2022-07-18T14:00:00+08:00,21862,22515,21771.53,22289.81,64802.01047,1
2022-07-18T17:00:00+08:00,22289.81,22400,21960.71,22133.31,64347.02741,1
2022-07-18T20:00:00+08:00,22132.08,22320,21898,22213.08,64578.93794,1
2022-07-18T23:00:00+08:00,22211.87,22777.63,21821.05,21878.06,63604.9544,1
2022-07-19T02:00:00+08:00,21876.3,22010.7,21388,21493.18,62486.01586,1
2022-07-19T05:00:00+08:00,21491.79,22650,21445.25,22432.58,65217.07712,1
2022-07-19T08:00:00+08:00,22432.58,22961.72,21926.84,22096.71,64240.62242,1
2022-07-19T11:00:00+08:00,22096.94,22280,21701.32,21997.23,63951.41019,1
2022-07-19T14:00:00+08:00,21997.23,22133.89,21579.54,21922.08,63732.9311,1
2022-07-19T17:00:00+08:00,21922.08,22230,21805.67,21974.49,63885.29955,1
2022-07-19T20:00:00+08:00,21977.19,22640.12,21971.84,22626.42,65780.61652,1
2022-07-19T23:00:00+08:00,22626.18,23529,22461.05,23460.08,68204.26622,1
2022-07-20T02:00:00+08:00,23460.08,23706.26,23147.14,23300.14,67739.28225,1
2022-07-20T05:00:00+08:00,23303.93,23800,23227.85,23396.62,68019.77277,1
2022-07-20T08:00:00+08:00,23398.48,23502,22922,23370.43,67943.63215,1
2022-07-20T11:00:00+08:00,23371.35,23562,23267.27,23498.44,68315.78795,1
2022-07-20T14:00:00+08:00,23498.44,23864.15,23314.7,23366.87,67933.28238,1
2022-07-20T17:00:00+08:00,23369.19,23888.04,23313.9,23728.55,68984.77294,1
2022-07-20T20:00:00+08:00,23728.55,24199.74,23567.91,24191.35,70330.24361,1
2022-07-20T23:00:00+08:00,24191.35,24276.74,23400,23515.48,68365.32732,1
2022-07-21T02:00:00+08:00,23515.48,23950,22906.19,23259.7,67621.71347,1
2022-07-21T05:00:00+08:00,23262.32,23799.62,23111,23223.3,67515.88993,1
2022-07-21T08:00:00+08:00,23223.3,23442.77,22689.42,22694.58,65978.774,1
2022-07-21T11:00:00+08:00,22692.06,22993.71,22638.53,22942,66698.08332,1
2022-07-21T14:00:00+08:00,22943.15,23099.51,22750.14,22878.77,66514.25854,1
2022-07-21T17:00:00+08:00,22878.77,23074.12,22466.34,22606.04,65721.36697,1
2022-07-21T20:00:00+08:00,22607.92,22850,22341.46,22558.2,65582.28461,1
2022-07-21T23:00:00+08:00,22555.31,23207.94,22520.17,22852.28,66437.24575,1
2022-07-22T02:00:00+08:00,22852.28,23308.8,22818.01,23120.65,67217.46175,1
2022-07-22T05:00:00+08:00,23120.65,23250,22931.35,23152.19,67309.1561,1
2022-07-22T08:00:00+08:00,23152.19,23352.53,22962.45,22987.42,66830.13016,1
2022-07-22T11:00:00+08:00,22987.42,23173.41,22805.89,23146.46,67292.49761,1
2022-07-22T14:00:00+08:00,23148.46,23320,23015,23301.73,67743.90477,1
2022-07-22T17:00:00+08:00,23304.92,23634.4,23262.72,23610.58,68641.80584,1
2022-07-22T20:00:00+08:00,23612.15,23756.49,23327.29,23661.82,68790.77282,1
2022-07-22T23:00:00+08:00,23664.07,23665.59,22887,23017.79,66918.42304,1
2022-07-23T02:00:00+08:00,23017.79,23138.45,22500,22604.97,65718.25622,1
2022-07-23T05:00:00+08:00,22603.36,22785.95,22572.33,22684.83,65950.42841,1
2022-07-23T08:00:00+08:00,22684.83,22904.39,22550.14,22834.24,66384.79914,1
2022-07-23T11:00:00+08:00,22833.04,23000.77,22727.54,22902.46,66583.13105,1
2022-07-23T14:00:00+08:00,22902.46,22935.97,22561.72,22610.54,65734.44955,1
2022-07-23T17:00:00+08:00,22608.56,22717.31,22210.67,22227.53,64620.94756,1
2022-07-23T20:00:00+08:00,22230.28,22389.53,22039.89,22150.14,64395.95625,0.01
2022-07-23T23:00:00+08:00,22147.7,22307.5,21947.22,22033.92,64058.07682,0.01
2022-07-24T02:00:00+08:00,22031.84,22380.69,21934.57,22325.82,64060.5787,0.01
2022-07-24T05:00:00+08:00,22323.02,22559,22221.54,22451.07,64064.22097,0.01
2022-07-24T08:00:00+08:00,22448.58,22677.37,22348.46,22469.09,64064.74499,0.01
2022-07-24T11:00:00+08:00,22469.09,22787.21,22257.15,22749.98,64072.91327,0.01
2022-07-24T14:00:00+08:00,22748.92,22839.99,22566,22681.91,64070.9338,0.01
2022-07-24T17:00:00+08:00,22681.91,22822.81,22480,22657.63,64070.22774,0.01
2022-07-24T20:00:00+08:00,22657.63,22800,22444,22774.3,64073.6205,0.01
2022-07-24T23:00:00+08:00,22774.3,22911.31,22630,22772.14,64073.55769,0.01
2022-07-25T02:00:00+08:00,22772.14,22805.69,22663.44,22718.33,64071.99289,0.01
2022-07-25T05:00:00+08:00,22718.33,23014.64,22513.7,22579.68,64067.96095,0.01
2022-07-25T08:00:00+08:00,22577.13,22666,21863,21953.27,64049.74495,0.01
2022-07-25T11:00:00+08:00,21951.46,21958.03,21737.82,21913.69,64048.59396,0.01
2022-07-25T14:00:00+08:00,21915.22,22107.63,21820.15,22049,64052.52878,0.01
2022-07-25T17:00:00+08:00,22050.75,22110.98,21913.46,21941.25,64049.39541,0.01
2022-07-25T20:00:00+08:00,21942.18,22003.12,21683.4,21886.42,64047.80095,0.01
2022-07-25T23:00:00+08:00,21885.75,22021.47,21748.05,21863.12,64047.12338,0.01
2022-07-26T02:00:00+08:00,21863.12,22259.98,21552.53,22167.91,64055.98668,0.01
2022-07-26T05:00:00+08:00,22167.91,22188.44,21250,21310.9,64031.06483,0.01
2022-07-26T08:00:00+08:00,21310.9,21347.82,20970.05,21071.81,64024.11209,0.01
2022-07-26T11:00:00+08:00,21068.65,21272.21,20856.48,21145.03,64026.24133,0.01
2022-07-26T14:00:00+08:00,21146.64,21167.05,20986.35,21065.3,64023.92278,0.01
2022-07-26T17:00:00+08:00,21067.26,21161.37,20932.7,21090.22,64024.64745,0.01
2022-07-26T20:00:00+08:00,21090.22,21196.58,20774.74,20949.43,64020.55328,0.01
2022-07-26T23:00:00+08:00,20947.42,21083.49,20706.5,20919.36,64019.67884,0.01
2022-07-27T02:00:00+08:00,20919.36,20999.3,20805,20983.99,64021.55828,0.01
2022-07-27T05:00:00+08:00,20985.3,21300,20820.8,21254.67,64029.42966,0.01
2022-07-27T08:00:00+08:00,21254.67,21284,21091.08,21186.7,64027.45309,0.01
2022-07-27T11:00:00+08:00,21186.16,21280,21042.53,21247.25,64029.21389,0.01
2022-07-27T14:00:00+08:00,21248.63,21451.33,21162.02,21355.33,64032.35685,0.01
2022-07-27T17:00:00+08:00,21354.45,21366.4,21129.65,21200.23,64027.84654,0.01
2022-07-27T20:00:00+08:00,21200.6,21493.69,21157.07,21459.9,64035.39775,0.01
2022-07-27T23:00:00+08:00,21459.9,21740,21421.02,21620.55,64040.06945,0.01
2022-07-28T02:00:00+08:00,21618.72,23112.63,21617.24,22776.58,64073.6868,1
2022-07-28T05:00:00+08:00,22776.58,22997.17,22576,22952.45,64078.8011,1
2022-07-28T08:00:00+08:00,22954.31,23460.58,22701.44,23282.54,64995.2077,1
2022-07-28T11:00:00+08:00,23282.54,23322.49,23032,23242.79,64884.23365,1
2022-07-28T14:00:00+08:00,23242.79,23273.81,22871.06,22965.67,64110.57004,1
2022-07-28T17:00:00+08:00,22963.68,23138.28,22816.26,23114.52,64526.12947,1
2022-07-28T20:00:00+08:00,23116.19,23268.29,22582.13,23130.78,64571.52414,1
2022-07-28T23:00:00+08:00,23130.78,24106.96,23109.59,23999.83,66997.73793,1
2022-07-29T02:00:00+08:00,23999.83,24199.72,23675.34,24025.88,67070.46432,1
2022-07-29T05:00:00+08:00,24025.88,24158.21,23711,23842.93,66559.70451,1
2022-07-29T08:00:00+08:00,23845.25,23947.73,23701,23780.39,66385.10533,1
2022-07-29T11:00:00+08:00,23780.39,24112,23755.78,23987.26,66962.645,1
2022-07-29T14:00:00+08:00,23987.47,24442.66,23778.42,23927.08,66794.63448,1
2022-07-29T17:00:00+08:00,23927.08,24131.54,23530.96,23720.56,66218.07194,1
2022-07-29T20:00:00+08:00,23718.71,24222,23414.03,24036.61,67100.42033,1
2022-07-29T23:00:00+08:00,24034.81,24071.04,23606.18,23777.89,66378.12583,1
2022-07-30T02:00:00+08:00,23775.26,24051.22,23736.27,23941.24,66834.16636,1
2022-07-30T05:00:00+08:00,23941.24,24138.69,23700,23773.75,66366.56778,1
2022-07-30T08:00:00+08:00,23777.28,23968.9,23674.14,23835.07,66537.76096,1
2022-07-30T11:00:00+08:00,23835.07,23855.25,23650,23793.25,66421.00788,1
2022-07-30T14:00:00+08:00,23793.25,23955,23753.24,23895.01,66705.10145,1
2022-07-30T17:00:00+08:00,23895.01,24073.05,23732.56,23956.38,66876.43422,1
2022-07-30T20:00:00+08:00,23956.38,24668,23916.97,24352.53,67982.40579,1
2022-07-30T23:00:00+08:00,24349.83,24608.68,24347.3,24492.24,68372.44816,1
2022-07-31T02:00:00+08:00,24494.36,24567.89,23808.76,23963.03,66894.99969,1
2022-07-31T05:00:00+08:00,23963.03,24005,23502.25,23643.51,66002.96375,1
2022-07-31T08:00:00+08:00,23644.64,23886.92,23520,23794.81,66425.36309,1
2022-07-31T11:00:00+08:00,23794.81,23842.2,23682.26,23710.66,66190.43312,1
2022-07-31T14:00:00+08:00,23710.67,23815,23574.96,23596.18,65870.82786,1
2022-07-31T17:00:00+08:00,23595.17,23860,23558.21,23801.07,66442.83976,1
2022-07-31T20:00:00+08:00,23802.56,23861.83,23605.21,23720.86,66218.90948,1
2022-07-31T23:00:00+08:00,23721.79,23820.67,23648.05,23736.21,66261.76361,1
2022-08-01T02:00:00+08:00,23738,24194.82,23400,23797.15,66431.8959,1
2022-08-01T05:00:00+08:00,23797.22,23827.25,23227.31,23293.32,65025.30331,1
2022-08-01T08:00:00+08:00,23296.36,23466.55,23257.37,23420.08,65379.19188,1
2022-08-01T11:00:00+08:00,23420.08,23436.83,23273.06,23327.47,65120.64328,1
2022-08-01T14:00:00+08:00,23329.99,23379,23112,23287.76,65009.7809,1
2022-08-01T17:00:00+08:00,23287.76,23377.64,22939.57,23227.79,64842.35665,1
2022-08-01T20:00:00+08:00,23227.79,23509.68,22961.6,23437.41,65427.57377,1
2022-08-01T23:00:00+08:00,23437.41,23467.58,22876.74,22963.69,64105.04227,0.01
2022-08-02T02:00:00+08:00,22963.75,23131.61,22850,23118.88,64538.30172,0.01
2022-08-02T05:00:00+08:00,23115.91,23417.11,22908.45,23268.01,64534.2567,0.01
2022-08-02T08:00:00+08:00,23266.9,23447.62,22824.77,22912.95,64524.34343,0.01
2022-08-02T11:00:00+08:00,22912.95,22922.29,22750,22852.71,64522.66153,0.01
2022-08-02T14:00:00+08:00,22852.71,22937.5,22715.61,22809.74,64521.4618,0.01
2022-08-02T17:00:00+08:00,22809.74,22973.08,22654.37,22882.61,64523.49633,0.01
2022-08-02T20:00:00+08:00,22882.61,23151.24,22666.05,23025.61,64527.48889,0.01
2022-08-02T23:00:00+08:00,23025.61,23459.89,22806.52,23186.84,64531.99044,0.01
2022-08-03T02:00:00+08:00,23186.84,23282.33,22870.1,23030.58,64527.62766,0.01
2022-08-03T05:00:00+08:00,23028.83,23148.6,22927.61,22987.79,64526.43296,0.01
2022-08-03T08:00:00+08:00,22985.93,23079.39,22681.22,22776.69,64520.53905,0.01
2022-08-03T11:00:00+08:00,22776.69,22962.72,22758.3,22916.75,64524.44952,0.01
2022-08-03T14:00:00+08:00,22915.59,23300,22913.66,23294.8,64535.00468,0.01
2022-08-03T17:00:00+08:00,23293.27,23471.5,23286.24,23402.83,64538.02088,0.01
2022-08-03T20:00:00+08:00,23405.14,23647.68,23207.29,23301.49,64535.19146,0.01
2022-08-03T23:00:00+08:00,23300.01,23574.98,23256.87,23448.59,64539.2985,0.01
2022-08-04T02:00:00+08:00,23448.59,23541.85,23245,23322.38,64535.77471,0.01
2022-08-04T05:00:00+08:00,23323.84,23367,22720,22818.37,64521.70275,0.01
2022-08-04T08:00:00+08:00,22816.91,23223.32,22791.46,23134.92,64530.54083,0.01
2022-08-04T11:00:00+08:00,23133.45,23174.45,23028.09,23123.82,64530.23092,0.01
2022-08-04T14:00:00+08:00,23122.44,23185.35,22767.86,22798.24,64521.14072,0.01
2022-08-04T17:00:00+08:00,22799.8,22956.41,22786.78,22885.01,64523.56334,0.01
2022-08-04T20:00:00+08:00,22885.01,23148.99,22750,22922.38,64524.60671,0.01
2022-08-04T23:00:00+08:00,22921.34,22980,22527,22633.95,64516.55375,0.01
2022-08-05T02:00:00+08:00,22632.97,22719.99,22400,22511.22,64513.12713,0.01
2022-08-05T05:00:00+08:00,22511.22,22670,22450,22622.98,64516.24746,0.01
2022-08-05T08:00:00+08:00,22622.41,23115.38,22586.95,23044.91,64528.02775,0.01
2022-08-05T11:00:00+08:00,23044.91,23247.84,23040,23189.78,64532.07252,0.01
2022-08-05T14:00:00+08:00,23189.77,23432.51,23095.17,23151.46,64531.00263,0.01
2022-08-05T17:00:00+08:00,23151.46,23441.1,23105.47,23405.13,64538.08509,0.01
2022-08-05T20:00:00+08:00,23403.67,23472.86,22879.42,23177.08,64531.71794,0.01
2022-08-05T23:00:00+08:00,23177.08,23204.64,22800,22828.26,64521.97888,0.01
2022-08-06T02:00:00+08:00,22828.26,23004.34,22754.13,22983.39,64526.31011,0.01
2022-08-06T05:00:00+08:00,22981.3,23329,22980,23312.42,64535.49663,0.01
2022-08-06T08:00:00+08:00,23313.56,23354.36,23187.62,23266.26,64534.20784,0.01
2022-08-06T11:00:00+08:00,23266.22,23283.72,23141.22,23195.99,64532.2459,0.01
2022-08-06T14:00:00+08:00,23194.7,23258.61,23100,23151.86,64531.01379,0.01
2022-08-06T17:00:00+08:00,23153.33,23213,23135.9,23157.42,64531.16903,0.01
2022-08-06T20:00:00+08:00,23157.42,23236.49,23153.59,23220.36,64532.92631,0.01
2022-08-06T23:00:00+08:00,23220.36,23256.37,22982.49,23128.83,64530.3708,0.01
2022-08-07T02:00:00+08:00,23130.69,23211.27,23083.69,23172.41,64531.58755,0.01
2022-08-07T05:00:00+08:00,23174.35,23220,22909.52,22954.21,64525.49541,0.01
2022-08-07T08:00:00+08:00,22954.21,23051.92,22844.62,22996.12,64526.66553,0.01
2022-08-07T11:00:00+08:00,22996.12,23042.31,22938.47,22969.39,64525.91923,0.01
2022-08-07T14:00:00+08:00,22969.39,23029.62,22902.16,22924.9,64524.67707,0.01
2022-08-07T17:00:00+08:00,22924.9,23055,22890.52,23038.48,64527.84822,0.01
2022-08-07T20:00:00+08:00,23038.48,23184.21,23035,23119.59,64530.11282,0.01
2022-08-07T23:00:00+08:00,23118.57,23300,22994,23240.4,64533.48583,0.01
2022-08-08T02:00:00+08:00,23238.33,23287.26,23141.48,23264.01,64534.14502,0.01
2022-08-08T05:00:00+08:00,23264.01,23402,23051.71,23174.39,64531.64283,0.01
2022-08-08T08:00:00+08:00,23174.39,23350,23154.25,23302.44,64535.21799,0.01
2022-08-08T11:00:00+08:00,23303.17,23467,23254.36,23430.31,64538.78812,0.01
2022-08-08T14:00:00+08:00,23430.31,24175.07,23430.31,24133.46,64558.42007,1
2022-08-08T17:00:00+08:00,24133.46,24189.43,24000,24166.12,64559.33193,1
2022-08-08T20:00:00+08:00,24166.12,24245,24007.55,24145.76,64504.9406,1
2022-08-08T23:00:00+08:00,24147.52,24211.42,23841.6,23964.99,64022.01716,1
2022-08-09T02:00:00+08:00,23963.73,24104.55,23793.33,24066.49,64293.17238,1
2022-08-09T05:00:00+08:00,24066.49,24068.31,23670.88,23810,63607.96448,1
2022-08-09T08:00:00+08:00,23810.98,23869.96,23626.87,23807.74,63601.92693,1
2022-08-09T11:00:00+08:00,23807.74,23933.25,23776.98,23873.74,63778.24461,1
2022-08-09T14:00:00+08:00,23873.74,23906.78,23754.51,23777.27,63520.52694,1
2022-08-09T17:00:00+08:00,23777.27,23829,23182.55,23263.92,62149.12268,0.01
2022-08-09T20:00:00+08:00,23263.34,23327.07,22865,23098.85,61708.14147,0.01
2022-08-09T23:00:00+08:00,23098.85,23157.89,22970,23053.98,61706.94255,0.01
2022-08-10T02:00:00+08:00,23053.98,23184.97,22986,23137.35,61709.17019,0.01
2022-08-10T05:00:00+08:00,23137.35,23265,23117.92,23149.95,61709.50687,0.01
2022-08-10T08:00:00+08:00,23151.32,23151.32,22664.69,22913.53,61703.18972,0.01
2022-08-10T11:00:00+08:00,22913.53,23004.52,22849.46,22900.86,61702.85118,0.01
2022-08-10T14:00:00+08:00,22899.26,23139,22829.17,23103.3,61708.26038,0.01
2022-08-10T17:00:00+08:00,23103.3,23204,22983.08,23123.95,61708.81215,0.01
2022-08-10T20:00:00+08:00,23122.36,24178,23004.58,24002.48,61732.28647,1
2022-08-10T23:00:00+08:00,24003.48,24092.52,23826.5,23915.64,61729.9661,1
2022-08-11T02:00:00+08:00,23915.5,23938.86,23475.4,23893.94,61674.31277,1
2022-08-11T05:00:00+08:00,23893.94,24226,23771.43,23954.05,61829.46569,1
2022-08-11T08:00:00+08:00,23954.05,24491.22,23912.39,24263.85,62629.10596,1
2022-08-11T11:00:00+08:00,24263.85,24660,24210.01,24559.66,63392.63595,1
2022-08-11T14:00:00+08:00,24558.36,24745,24345.08,24524.03,63300.66957,1
2022-08-11T17:00:00+08:00,24523.65,24685.2,24381.23,24559.37,63391.88741,1
2022-08-11T20:00:00+08:00,24559.37,24918.54,24425.63,24562.81,63400.76657,1
2022-08-11T23:00:00+08:00,24564.56,24584.58,24245,24342.78,62832.83613,1
2022-08-12T02:00:00+08:00,24342.78,24344.57,24037.58,24203.27,62472.7399,1
2022-08-12T05:00:00+08:00,24202.28,24334.46,23852.13,23934.39,61778.72029,1
2022-08-12T08:00:00+08:00,23933.09,24097.97,23761.84,24011.51,61977.77857,1
2022-08-12T11:00:00+08:00,24011.51,24070.44,23911.12,23949.96,61818.90879,1
2022-08-12T14:00:00+08:00,23949.96,23999.7,23880,23920.97,61744.08125,1
2022-08-12T17:00:00+08:00,23920.18,24143,23583,23672.99,61104.00768,1
2022-08-12T20:00:00+08:00,23672.98,23900,23653.66,23814.72,61469.83406,1
2022-08-12T23:00:00+08:00,23814.72,24085.17,23802.92,24009.06,61971.45476,1
2022-08-13T02:00:00+08:00,24009.06,24286.61,23980.3,24225.2,62529.34452,1
2022-08-13T05:00:00+08:00,24225.2,24456.5,24073.97,24403.68,62990.02817,1
2022-08-13T08:00:00+08:00,24401.7,24696,24334.37,24681.25,63706.47797,1
2022-08-13T11:00:00+08:00,24681.25,24839.95,24597.05,24710.86,63782.90583,1
2022-08-13T14:00:00+08:00,24711.58,24888,24364.59,24404.68,62992.60932,1
2022-08-13T17:00:00+08:00,24404.68,24648.95,24291.22,24435.91,63073.21863,1
2022-08-13T20:00:00+08:00,24435.91,24532.59,24300,24470.51,63162.52642,1
2022-08-13T23:00:00+08:00,24470.51,24600.88,24439,24572.21,63425.02938,1
2022-08-14T02:00:00+08:00,24570.63,24593.37,24319.09,24486.13,63202.84399,1
2022-08-14T05:00:00+08:00,24484.91,24545,24360,24441.38,63087.33752,1
2022-08-14T08:00:00+08:00,24443.06,24640,24343.3,24595.77,63485.84127,1
2022-08-14T11:00:00+08:00,24595.77,24641.97,24500,24588.64,63467.43767,1
2022-08-14T14:00:00+08:00,24588.64,25047.56,24582.43,24657.09,63644.11739,1
2022-08-14T17:00:00+08:00,24655.85,24795.36,24524.32,24564.49,63405.1029,1
2022-08-14T20:00:00+08:00,24564.5,24593.43,24400,24514.5,63276.07121,1
2022-08-14T23:00:00+08:00,24514.5,24568.74,24174.03,24226.46,62532.59677,1
2022-08-15T02:00:00+08:00,24229.1,24352.22,24144,24312.41,62754.44661,1
2022-08-15T05:00:00+08:00,24313.51,24435,24172.4,24305.24,62735.93976,1
2022-08-15T08:00:00+08:00,24305.25,24931.66,24164.1,24917.72,64316.84251,1
2022-08-15T11:00:00+08:00,24918.29,25211.32,24690.08,24817.62,64058.4694,1
2022-08-15T14:00:00+08:00,24817.62,24826,23869.46,24042.7,62058.28464,1
2022-08-15T17:00:00+08:00,24042.7,24314.28,23993.02,24049.48,62075.78484,1
2022-08-15T20:00:00+08:00,24048.91,24198.51,23900,24115.47,62246.11493,1
2022-08-15T23:00:00+08:00,24113.79,24281.1,24046.01,24116.79,62249.52205,1
2022-08-16T02:00:00+08:00,24116.79,24158,23965,24066.82,62120.54198,1
2022-08-16T05:00:00+08:00,24068.36,24192.83,23773.22,24094.82,62192.81418,1
2022-08-16T08:00:00+08:00,24093.04,24247.49,23958.54,24046.18,62067.26704,1
2022-08-16T11:00:00+08:00,24046.18,24181.13,23795.67,23948.01,61813.87555,1
2022-08-16T14:00:00+08:00,23948.01,24081.24,23911.53,23992.82,61929.53688,1
2022-08-16T17:00:00+08:00,23992.82,24150,23980.82,24038.03,62046.23067,1
2022-08-16T20:00:00+08:00,24036.86,24094.13,23680,23716.08,61215.22943,0.01
2022-08-16T23:00:00+08:00,23716.08,23929.71,23671.22,23867.04,61604.87983,0.01
2022-08-17T02:00:00+08:00,23867.04,24058,23710.19,23979.93,61607.79465,0.01
2022-08-17T05:00:00+08:00,23978.51,23993.71,23809,23854.74,61604.56225,0.01
2022-08-17T08:00:00+08:00,23856.15,24067,23824.99,23991.72,61608.09907,0.01
2022-08-17T11:00:00+08:00,23992.62,24171.48,23988.33,24165.26,61612.57987,0.01
2022-08-17T14:00:00+08:00,24165.26,24446.71,23735,23808.54,61603.36936,0.01
2022-08-17T17:00:00+08:00,23808.54,23924.97,23690.79,23746.65,61601.77136,0.01
2022-08-17T20:00:00+08:00,23746.65,23760.68,23321.6,23350.9,61591.5531,0.01
2022-08-17T23:00:00+08:00,23350.3,23484.03,23333,23472.13,61594.68326,0.01
2022-08-18T02:00:00+08:00,23472.13,23638.84,23180.4,23402.39,61592.88257,0.01
2022-08-18T05:00:00+08:00,23402.88,23407.74,23239.99,23342.66,61591.34034,0.01
2022-08-18T08:00:00+08:00,23342.66,23516.44,23285.23,23459.66,61594.36128,0.01
2022-08-18T11:00:00+08:00,23459.66,23496,23337.38,23391.82,61592.60965,0.01
2022-08-18T14:00:00+08:00,23392.72,23467.88,23325.01,23462.52,61594.43513,0.01
2022-08-18T17:00:00+08:00,23462.52,23582.35,23434.08,23534.43,61596.29184,0.01
2022-08-18T20:00:00+08:00,23534.43,23600,23355.73,23421.5,61593.37599,0.01
2022-08-18T23:00:00+08:00,23421.5,23487.3,23249.66,23272.8,61589.53656,0.01
2022-08-19T02:00:00+08:00,23271.57,23448,23235.28,23414.84,61593.20403,0.01
2022-08-19T05:00:00+08:00,23416.29,23427.39,23111.04,23191.2,61587.42964,0.01
2022-08-19T08:00:00+08:00,23191.45,23208.67,22711.11,22816.07,61577.74379,0.01
2022-08-19T11:00:00+08:00,22816.07,22837.34,22737.32,22808.73,61577.55427,0.01
2022-08-19T14:00:00+08:00,22808.73,22819.27,21447.76,21781.23,61551.02422,0.01
2022-08-19T17:00:00+08:00,21781.23,21828,21261.96,21467.91,61542.9343,0.01
2022-08-19T20:00:00+08:00,21467.91,21605.71,21265.77,21332.45,61539.43672,0.01
2022-08-19T23:00:00+08:00,21332.45,21660.73,21280,21463.41,61542.81811,0.01
2022-08-20T02:00:00+08:00,21463.41,21466.1,21149.95,21273.76,61537.92134,0.01
