time,open,high,low,close,1 Long Short,1 Long Short Exposure,1.2 Long Short,1.2 Long Short Exposure,1 Old long,1 Old long Exposure,1.2 Old long,1.2 Old long Exposure,1 New long,1 New long Exposure,1.2 New long,1.2 New long Exposure
2022-03-03T08:00:00+08:00,43892.99,44063.15,43593.02,43790.01,58073.29842,1,66849.30556,1,42703.50871,0.9,48567.55788,0.9,51996.41973,1,59135.86567,1
2022-03-03T11:00:00+08:00,43790.01,43843.25,43193.52,43316.87,57445.39906,1,66126.51797,1,42282.99134,0.9,48089.29851,0.9,51434.59437,1,58496.89957,1
2022-03-03T14:00:00+08:00,43316.87,43696.83,42915.06,43456.88,57631.20493,1,66340.40285,1,42407.42943,0.9,48230.82342,0.9,51600.84785,1,58685.98027,1
2022-03-03T17:00:00+08:00,43456.88,43599,43064.46,43382.23,57532.13766,1,66226.36453,1,42341.082,0.9,48155.3657,0.9,51512.20545,1,58585.16694,1
2022-03-03T20:00:00+08:00,43382.23,44101.12,43307.47,43425.19,57589.14945,1,66291.99194,1,42379.26399,0.9,48198.79053,0.9,51563.21787,1,58643.18356,1
2022-03-03T23:00:00+08:00,43425.18,43496.49,42055.64,42398.35,56226.44035,1,64723.35008,1,41466.62914,0.9,47160.84012,0.9,50343.90698,1,57256.45668,1
2022-03-04T02:00:00+08:00,42398.34,42524.3,41840.39,42030.31,55738.01815,1,64161.11746,1,41139.52254,0.9,46788.81793,0.9,49906.88157,1,56759.42602,1
2022-03-04T05:00:00+08:00,42030.32,42703.65,41832.28,42454,56300.29291,1,64808.36325,1,41516.08974,0.9,47217.09225,0.9,50409.98802,1,57331.61089,1
2022-03-04T08:00:00+08:00,42454,42527.3,41069.91,41403.7,54906.45028,-1,63203.88296,-1,40582.60411,0.1,46155.42801,0.1,49162.81979,0.01,55913.20174,0.01
2022-03-04T11:00:00+08:00,41403.7,41487.99,41100,41374.45,54867.6329,-1,63159.19949,-1,40556.60729,0.1,46125.86152,0.1,49128.08717,0.01,55873.7002,0.01
2022-03-04T14:00:00+08:00,41374.45,41774.12,40863.01,41589.99,54499.41664,-1,62735.33919,-1,40577.73668,0.1,46149.89208,0.1,49130.64778,0.01,55876.61215,0.01
2022-03-04T17:00:00+08:00,41590,41904.88,41323.76,41662.07,54403.82991,-1,62625.30762,-1,40584.80268,0.1,46157.92828,0.1,49131.50409,0.01,55877.58595,0.01
2022-03-04T20:00:00+08:00,41662.06,41833,40590.42,41106.91,55140.03869,-1,63472.77047,-1,40530.38035,0.1,46096.03349,0.1,49124.90879,0.01,55870.08574,0.01
2022-03-04T23:00:00+08:00,41106.91,41250,40414.24,40840.53,55493.29054,-1,63879.40486,-1,40504.26712,0.1,46066.33478,0.1,49121.7442,0.01,55866.48695,0.01
2022-03-05T02:00:00+08:00,40840.53,40926.39,39061.53,39469.36,57311.6265,-1,65972.52329,-1,40369.85132,0.1,45913.46304,0.1,49105.4547,0.01,55847.96244,0.01
2022-03-05T05:00:00+08:00,39469.36,39630.94,38550,39148.66,57736.91318,-1,66462.07826,-1,40338.4131,0.1,45877.7082,0.1,49101.64478,0.01,55843.62978,0.01
2022-03-05T08:00:00+08:00,39148.65,39197.94,38564.04,38866.23,58111.44925,-1,66893.2133,-1,40310.72649,0.1,45846.22007,0.1,49098.28951,0.01,55839.81415,0.01
2022-03-05T11:00:00+08:00,38866.24,39119.12,38407.59,39007.05,57924.70503,-1,66678.24875,-1,40324.53107,0.1,45861.9201,0.1,49099.96246,0.01,55841.71663,0.01
2022-03-05T14:00:00+08:00,39007.06,39200,38936.61,39082.01,57825.29908,-1,66563.82081,-1,40331.8794,0.1,45870.27739,0.1,49100.85298,0.01,55842.72934,0.01
2022-03-05T17:00:00+08:00,39082.02,39294.47,38784.69,39129.59,57762.20229,-1,66491.18899,-1,40336.54367,0.1,45875.58208,0.1,49101.41823,0.01,55843.37215,0.01
2022-03-05T20:00:00+08:00,39129.58,39371.15,38889.75,39115.73,57780.58231,-1,66512.34656,-1,40335.18497,0.1,45874.03683,0.1,49101.25357,0.01,55843.1849,0.01
2022-03-05T23:00:00+08:00,39115.74,39613.24,39060,39430,57363.82258,-1,66032.60712,-1,40365.99286,0.1,45909.07479,0.1,49104.9871,0.01,55847.43069,0.01
2022-03-06T02:00:00+08:00,39430,39583.66,39256.84,39451.91,57334.76729,-1,65999.16107,-1,40368.1407,0.1,45911.51754,0.1,49105.24739,0.01,55847.72669,0.01
2022-03-06T05:00:00+08:00,39451.92,39536.14,39281.23,39397.96,57406.31146,-1,66081.51682,-1,40362.85198,0.1,45905.50265,0.1,49104.60647,0.01,55846.99782,0.01
2022-03-06T08:00:00+08:00,39397.97,39693.87,39345.82,39507.51,57261.03502,-1,65914.28655,-1,40373.59117,0.1,45917.71638,0.1,49105.90792,0.01,55848.47785,0.01
2022-03-06T11:00:00+08:00,39507.5,39656.89,38814.73,39486.44,57288.97637,-1,65946.45033,-1,40371.52567,0.1,45915.36729,0.1,49105.65761,0.01,55848.19319,0.01
2022-03-06T14:00:00+08:00,39486.44,39606.96,39114.05,39141.41,57746.52755,-1,66473.14553,-1,40337.70238,0.1,45876.89989,0.1,49101.55865,0.01,55843.53183,0.01
2022-03-06T17:00:00+08:00,39141.42,39189.17,38088.57,38352.48,58792.7434,-1,67677.46295,-1,40260.36358,0.1,45788.94209,0.1,49092.18616,0.01,55832.87339,0.01
2022-03-06T20:00:00+08:00,38352.48,39056.16,38296.12,38805.61,58191.83865,-1,66985.75094,-1,40304.78391,0.1,45839.46155,0.1,49097.56935,0.01,55838.99518,0.01
2022-03-06T23:00:00+08:00,38805.61,39368.4,38618.92,39004.28,57928.37839,-1,66682.47721,-1,40324.25953,0.1,45861.61127,0.1,49099.92955,0.01,55841.67921,0.01
2022-03-07T02:00:00+08:00,39004.28,39135.3,38518.56,38854.99,58126.35484,-1,66910.37139,-1,40309.62463,0.1,45844.96693,0.1,49098.15598,0.01,55839.6623,0.01
2022-03-07T05:00:00+08:00,38854.99,39273.79,38127,38420.81,58702.12962,-1,67573.15584,-1,40267.06197,0.1,45796.5602,0.1,49092.99792,0.01,55833.79653,0.01
2022-03-07T08:00:00+08:00,38420.8,38555.85,37584.12,37784.37,59546.12544,-1,68544.69423,-1,40204.67175,0.1,45725.6035,0.1,49085.43702,0.01,55825.19822,0.01
2022-03-07T11:00:00+08:00,37784.36,38247.48,37578.03,38024.18,59228.1086,-1,68178.61947,-1,40228.18033,0.1,45752.33992,0.1,49088.28596,0.01,55828.43806,0.01
2022-03-07T14:00:00+08:00,38024.19,38214.16,37649.46,38160.12,59047.83585,-1,67971.10434,-1,40241.50652,0.1,45767.49587,0.1,49089.90093,0.01,55830.27461,0.01
2022-03-07T17:00:00+08:00,38160.13,38399.54,37970.73,38337.05,58813.20543,-1,67701.01715,-1,40258.85097,0.1,45787.2218,0.1,49092.00286,0.01,55832.66493,0.01
2022-03-07T20:00:00+08:00,38337.05,39285,38337.05,38847.16,58136.73836,-1,66922.32404,-1,40308.85706,0.1,45844.09396,0.1,49098.06296,0.01,55839.55652,0.01
2022-03-07T23:00:00+08:00,38847.17,39547.57,38526.6,38601.7,58462.24778,-1,67297.02364,-1,40284.79461,0.1,45816.72763,0.1,49095.1469,0.01,55836.24035,0.01
2022-03-08T02:00:00+08:00,38601.7,38601.71,37155,37590.01,59803.87012,-1,68841.38865,-1,40185.61864,0.1,45703.93431,0.1,49083.12802,0.01,55822.57242,0.01
2022-03-08T05:00:00+08:00,37590,38517.82,37500.34,37988,59276.08762,-1,68233.84896,-1,40224.6336,0.1,45748.30621,0.1,49087.85614,0.01,55827.94927,0.01
2022-03-08T08:00:00+08:00,37988.01,38972.08,37867.65,38614.62,58445.11431,-1,67277.301,-1,40286.06116,0.1,45818.16808,0.1,49095.30039,0.01,55836.4149,0.01
2022-03-08T11:00:00+08:00,38614.61,38831.7,38230,38351.8,58793.64516,-1,67678.50098,-1,40260.29691,0.1,45788.86627,0.1,49092.17809,0.01,55832.8642,0.01
2022-03-08T14:00:00+08:00,38351.81,39120,38001,38775.71,58231.48963,-1,67031.39389,-1,40301.85281,0.1,45836.128,0.1,49097.21414,0.01,55838.59123,0.01
2022-03-08T17:00:00+08:00,38775.72,39186.58,38700.53,38983.05,57956.53191,-1,66714.88523,-1,40322.17835,0.1,45859.24434,0.1,49099.67734,0.01,55841.39239,0.01
2022-03-08T20:00:00+08:00,38983.05,39226.99,38532.9,38763.3,58247.94678,-1,67050.338,-1,40300.63626,0.1,45834.74441,0.1,49097.06671,0.01,55838.42357,0.01
2022-03-08T23:00:00+08:00,38763.31,39159,38139.84,39071.93,57838.66637,-1,66579.20814,-1,40330.89126,0.1,45869.15357,0.1,49100.73323,0.01,55842.59316,0.01
2022-03-09T02:00:00+08:00,39071.94,39362.08,38434.22,38512.51,58580.52442,-1,67433.17395,-1,40276.05132,0.1,45806.78383,0.1,49094.08732,0.01,55835.0354,0.01
2022-03-09T05:00:00+08:00,38512.5,38780.49,38388.73,38730.63,58291.27112,-1,67100.20941,-1,40297.43362,0.1,45831.10203,0.1,49096.67859,0.01,55837.9822,0.01
2022-03-09T08:00:00+08:00,38730.63,39520,38656.45,39410.93,57389.11169,-1,66061.71786,-1,40364.12343,0.1,45906.94868,0.1,49104.76055,0.01,55847.17305,0.01
2022-03-09T11:00:00+08:00,39410.93,41884,39372.81,41515.86,57349.88743,1,66016.56612,1,40570.46972,0.9,46141.62732,0.9,49129.76712,1,55875.61065,1
2022-03-09T14:00:00+08:00,41515.86,42438.81,41422.47,42053.19,57349.88743,1,66016.56612,1,40623.14418,0.9,46201.53425,0.9,49136.1506,1,55882.86998,1
2022-03-09T17:00:00+08:00,42053.18,42400,41916.23,42151.66,57441.14905,1,66121.6193,1,40708.76072,0.9,46298.90818,0.9,49251.21648,1,56013.73598,1
2022-03-09T20:00:00+08:00,42151.65,42545.45,41626.86,42208.71,57518.95041,1,66211.17811,1,40758.35942,0.9,46355.31808,0.9,49317.87484,1,56089.54744,1
2022-03-09T23:00:00+08:00,42208.71,42594.06,42103.08,42320.15,57670.9256,1,66386.11996,1,40855.24424,0.9,46465.50773,0.9,49448.08357,1,56237.6356,1
2022-03-10T02:00:00+08:00,42320.15,42327.82,41700,41841.64,57018.36237,1,65634.94061,1,40439.23244,0.9,45992.36661,0.9,48888.98291,1,55601.7628,1
2022-03-10T05:00:00+08:00,41841.64,42141.24,41683.06,41941.71,57154.83183,1,65792.0335,1,40526.23229,0.9,46091.31382,0.9,49005.9067,1,55734.74182,1
2022-03-10T08:00:00+08:00,41941.7,42039.63,40632.65,40714.52,55481.26374,1,63865.55382,1,39459.32558,0.9,44877.8929,0.9,47572.03336,1,54103.97812,1
2022-03-10T11:00:00+08:00,40714.52,40928.34,38848.48,39209.53,53428.84868,-1,61502.97537,-1,38150.90232,0.1,43389.78888,0.1,45813.57295,0.01,52104.05711,0.01
2022-03-10T14:00:00+08:00,39212.19,39424,38782.14,39220.21,53392.34255,-1,61460.95239,-1,38160.18741,0.1,43400.34905,0.1,45826.05167,0.01,52118.24933,0.01
2022-03-10T17:00:00+08:00,39220.2,39317.32,38942.55,39076.38,53548.05924,-1,61640.20148,-1,38146.18503,0.1,43384.42404,0.1,45824.35873,0.01,52116.32468,0.01
2022-03-10T20:00:00+08:00,39076.39,40292.44,38539.73,39283.39,53266.24825,-1,61315.80232,-1,38166.3271,0.1,43407.33177,0.1,45826.77868,0.01,52119.07584,0.01
2022-03-10T23:00:00+08:00,39283.39,39750,38904.63,39164.28,53428.39746,-1,61502.45602,-1,38154.7377,0.1,43394.15106,0.1,45825.38628,0.01,52117.49287,0.01
2022-03-11T02:00:00+08:00,39164.27,39680,39010.85,39612.11,52818.74856,-1,60800.67507,-1,38198.31156,0.1,43443.70793,0.1,45830.62142,0.01,52123.44453,0.01
2022-03-11T05:00:00+08:00,39612.11,39614,39050,39422,53077.55291,-1,61098.59074,-1,38179.81385,0.1,43422.67035,0.1,45828.39903,0.01,52120.91797,0.01
2022-03-11T08:00:00+08:00,39422.01,39439.65,38223.6,38272.53,54642.3724,-1,62899.8907,-1,38067.97042,0.1,43295.47,0.1,45814.96173,0.01,52105.64151,0.01
2022-03-11T11:00:00+08:00,38272.53,38858.42,38251.51,38771.5,53963.10458,-1,62117.96978,-1,38116.5202,0.1,43350.68602,0.1,45820.79469,0.01,52112.27282,0.01
2022-03-11T14:00:00+08:00,38771.5,39348.87,38676.69,39020.52,53624.10369,-1,61727.73801,-1,38140.74985,0.1,43378.24258,0.1,45823.70573,0.01,52115.5823,0.01
2022-03-11T17:00:00+08:00,39020.53,40219.34,38806.86,39893.68,52435.43606,-1,60359.43517,-1,38225.70832,0.1,43474.86646,0.1,45833.91297,0.01,52127.18659,0.01
2022-03-11T20:00:00+08:00,39894.08,40236.26,39168.81,39323.9,53211.10037,-1,61252.32031,-1,38170.26872,0.1,43411.81461,0.1,45827.25224,0.01,52119.61422,0.01
2022-03-11T23:00:00+08:00,39323.9,39323.9,38577,38815.8,53902.79722,-1,62048.54858,-1,38120.83059,0.1,43355.58826,0.1,45821.31255,0.01,52112.86157,0.01
2022-03-12T02:00:00+08:00,38815.79,38968.58,38308.83,38364.9,54516.62543,-1,62755.14044,-1,38076.95802,0.1,43305.69167,0.1,45816.04153,0.01,52106.86911,0.01
2022-03-12T05:00:00+08:00,38364.9,39177.48,38364.9,38729.57,54020.18557,-1,62183.67702,-1,38112.44041,0.1,43346.04605,0.1,45820.30452,0.01,52111.71557,0.01
2022-03-12T08:00:00+08:00,38729.57,39327.99,38660.52,39124.47,53482.5924,-1,61564.84108,-1,38150.86418,0.1,43389.74568,0.1,45824.9209,0.01,52116.96379,0.01
2022-03-12T11:00:00+08:00,39124.47,39237.48,38931.8,39170.82,53419.49429,-1,61492.20739,-1,38155.37404,0.1,43394.87478,0.1,45825.46274,0.01,52117.57978,0.01
2022-03-12T14:00:00+08:00,39170.82,39261.46,38957.47,39105.27,53508.73013,-1,61594.92882,-1,38148.99602,0.1,43387.62101,0.1,45824.69646,0.01,52116.70862,0.01
2022-03-12T17:00:00+08:00,39105.26,39284.46,39012,39079.16,53544.27472,-1,61635.84502,-1,38146.45552,0.1,43384.73168,0.1,45824.39123,0.01,52116.36162,0.01
2022-03-12T20:00:00+08:00,39079.17,39262.95,38678.22,38910.69,53773.61967,-1,61899.84931,-1,38130.06339,0.1,43366.08879,0.1,45822.42182,0.01,52114.12266,0.01
2022-03-12T23:00:00+08:00,38910.68,39486.71,38826.65,39099.58,53516.47615,-1,61603.84545,-1,38148.44239,0.1,43386.99136,0.1,45824.62994,0.01,52116.633,0.01
2022-03-13T02:00:00+08:00,39099.59,39210,38930.71,39128.08,53477.67796,-1,61559.18396,-1,38151.21544,0.1,43390.14517,0.1,45824.96311,0.01,52117.01177,0.01
2022-03-13T05:00:00+08:00,39128.08,39180.89,38730.67,38807.36,53914.28693,-1,62061.77465,-1,38120.00938,0.1,43354.65429,0.1,45821.21389,0.01,52112.7494,0.01
2022-03-13T08:00:00+08:00,38807.35,39276.28,38703.73,39166.99,53424.70822,-1,61498.20926,-1,38155.00138,0.1,43394.45095,0.1,45825.41796,0.01,52117.52888,0.01
2022-03-13T11:00:00+08:00,39166.99,39310,39100.82,39122.07,53485.85962,-1,61568.60205,-1,38150.63066,0.1,43389.4801,0.1,45824.89285,0.01,52116.9319,0.01
2022-03-13T14:00:00+08:00,39122.06,39200,39008.39,39066.86,53561.0192,-1,61655.11998,-1,38145.25873,0.1,43383.37056,0.1,45824.24744,0.01,52116.19816,0.01
2022-03-13T17:00:00+08:00,39066.85,39095.97,38601.81,38741.12,54004.46209,-1,62165.57737,-1,38113.56423,0.1,43347.32417,0.1,45820.43954,0.01,52111.86907,0.01
2022-03-13T20:00:00+08:00,38741.13,38938.63,38370,38836.99,53873.95042,-1,62015.34236,-1,38122.89238,0.1,43357.93315,0.1,45821.56026,0.01,52113.14318,0.01
2022-03-13T23:00:00+08:00,38837,39074.93,38833.64,38944.98,53726.93932,-1,61846.11448,-1,38133.39981,0.1,43369.88332,0.1,45822.82267,0.01,52114.57837,0.01
2022-03-14T02:00:00+08:00,38944.97,39067,38555,38683.99,54082.23544,-1,62255.10407,-1,38108.00548,0.1,43341.00217,0.1,45819.77169,0.01,52111.10981,0.01
2022-03-14T05:00:00+08:00,38684,38838.18,37578.51,37777.34,55316.49436,-1,63675.88809,-1,38019.78844,0.1,43240.67228,0.1,45809.17296,0.01,52099.06043,0.01
2022-03-14T08:00:00+08:00,37777.35,38357.75,37555,38045.31,54951.69608,-1,63255.96034,-1,38045.86192,0.1,43270.32584,0.1,45812.30552,0.01,52102.62176,0.01
2022-03-14T11:00:00+08:00,38045.31,38921,37975.4,38468.03,54376.23043,-1,62593.52851,-1,38086.99257,0.1,43317.10403,0.1,45817.24712,0.01,52108.2397,0.01
2022-03-14T14:00:00+08:00,38468.02,39239.42,38458.96,39077,53547.21521,-1,61639.22989,-1,38146.24535,0.1,43384.49265,0.1,45824.36598,0.01,52116.33292,0.01
2022-03-14T17:00:00+08:00,39077,39299.98,38842.89,38897.64,53791.38515,-1,61920.29957,-1,38128.79363,0.1,43364.64468,0.1,45822.26926,0.01,52113.94922,0.01
2022-03-14T20:00:00+08:00,38897.64,39174.79,38612.01,39131.54,53472.96773,-1,61553.7619,-1,38151.5521,0.1,43390.52805,0.1,45825.00355,0.01,52117.05775,0.01
2022-03-14T23:00:00+08:00,39131.53,39160.78,38552.23,38736.43,54010.84678,-1,62172.92692,-1,38113.10789,0.1,43346.80518,0.1,45820.38472,0.01,52111.80674,0.01
2022-03-15T02:00:00+08:00,38736.42,38940,38415.4,38723.35,54028.6531,-1,62193.4242,-1,38111.83521,0.1,43345.35774,0.1,45820.23181,0.01,52111.63291,0.01
2022-03-15T05:00:00+08:00,38723.35,39947.12,38606.41,39671.37,52738.07556,-1,60707.8105,-1,38204.07755,0.1,43450.26564,0.1,45831.31417,0.01,52124.23209,0.01
2022-03-15T08:00:00+08:00,39671.37,39804.68,38774.65,38984.01,52697.54364,-1,60661.15327,-1,38137.19743,0.1,43374.20238,0.1,45823.27893,0.01,52115.09708,0.01
2022-03-15T11:00:00+08:00,38984.01,39034.78,38636.7,38755.98,52697.54364,-1,60661.15327,-1,38115.01011,0.1,43348.96858,0.1,45820.61326,0.01,52112.06656,0.01
2022-03-15T14:00:00+08:00,38755.99,38990.61,38098.33,38362.15,52697.54364,-1,60661.15327,-1,38076.69045,0.1,43305.38735,0.1,45816.00938,0.01,52106.83256,0.01
2022-03-15T17:00:00+08:00,38362.14,38786.74,38300.01,38645.01,52697.54364,-1,60661.15327,-1,38104.21273,0.1,43336.68864,0.1,45819.31602,0.01,52110.59177,0.01
2022-03-15T20:00:00+08:00,38645.01,39188.13,38465.7,39033.47,52697.54364,-1,60661.15327,-1,38142.00988,0.1,43379.67562,0.1,45823.85711,0.01,52115.7544,0.01
2022-03-15T23:00:00+08:00,39033.47,39400,38926.15,39296.21,52697.54364,-1,60661.15327,-1,38167.57449,0.1,43408.75043,0.1,45826.92855,0.01,52119.24622,0.01
2022-03-16T02:00:00+08:00,39296.2,39863.42,39182.99,39432.05,52697.54364,-1,60661.15327,-1,38180.79172,0.1,43423.78249,0.1,45828.51651,0.01,52121.05153,0.01
2022-03-16T05:00:00+08:00,39432.05,39887.61,39232.61,39280.33,52697.54364,-1,60661.15327,-1,38166.02936,0.1,43406.99315,0.1,45826.74291,0.01,52119.03517,0.01
2022-03-16T08:00:00+08:00,39280.33,41718,39088,40866.06,52697.54364,1,60661.15327,1,38320.32089,0.9,43582.47003,0.9,45845.28009,1,52140.10952,1
2022-03-16T11:00:00+08:00,40866.06,40939.77,38828.48,39321.24,52697.54364,1,60661.15327,1,38170.00991,0.9,43411.52025,0.9,45827.22115,1,52119.57887,1
2022-03-16T14:00:00+08:00,39321.24,40483.78,39257.89,40309.99,53983.09664,1,62140.97136,1,39033.83134,0.9,44393.95214,0.9,46979.55983,1,53430.14722,1
2022-03-16T17:00:00+08:00,40309.99,40731.3,40163.26,40521.6,54266.69213,1,62467.42211,1,39218.70442,0.9,44604.20995,0.9,47226.18071,1,53710.63204,1
2022-03-16T20:00:00+08:00,40521.6,41194.6,40252.06,40818.21,54664.20292,1,62925.00236,1,39477.83775,0.9,44898.92461,0.9,47571.86483,1,54103.78266,1
2022-03-16T23:00:00+08:00,40818.2,40884.14,40041.4,40426.71,54139.52245,1,62321.03531,1,39135.80377,0.9,44509.9263,0.9,47115.59116,1,53584.85724,1
2022-03-17T02:00:00+08:00,40426.7,41471.36,39311.53,41246,55237.51852,1,63584.95399,1,39851.57648,0.9,45323.98104,0.9,48070.43269,1,54670.80975,1
2022-03-17T05:00:00+08:00,41245.99,41399.68,40780,41114,55060.61476,1,63381.31759,1,39736.25468,0.9,45192.82452,0.9,47916.59329,1,54495.84639,1
2022-03-17T08:00:00+08:00,41114.01,41393.01,40820,41120.15,55068.85687,1,63390.80519,1,39741.62763,0.9,45198.93522,0.9,47923.76081,1,54503.99809,1
2022-03-17T11:00:00+08:00,41120.15,41478.82,40903.28,41062.31,54991.34086,1,63301.57543,1,39691.09571,0.9,45141.46482,0.9,47856.35118,1,54427.33233,1
2022-03-17T14:00:00+08:00,41062.3,41102.98,40543.52,40811.95,54655.81339,1,62915.34505,1,39472.3687,0.9,44892.70462,0.9,47564.56912,1,54095.48516,1
2022-03-17T17:00:00+08:00,40811.95,40888,40500,40748.51,54570.79237,1,62817.47617,1,39416.94434,0.9,44829.67,0.9,47490.63297,1,54011.39671,1
2022-03-17T20:00:00+08:00,40748.5,41233.27,40704.89,40822.99,54670.60898,1,62932.37646,1,39482.01379,0.9,44903.67407,0.9,47577.43568,1,54110.11846,1
2022-03-17T23:00:00+08:00,40823,41018.43,40565.39,40776.38,54608.14319,1,62860.47122,1,39441.29297,0.9,44857.36191,0.9,47523.11406,1,54048.33783,1
2022-03-18T02:00:00+08:00,40776.38,40879.31,40639.77,40696.52,54501.11641,1,62737.27119,1,39371.52328,0.9,44778.01221,0.9,47430.04122,1,53942.485,1
2022-03-18T05:00:00+08:00,40696.53,41068.9,40673.7,40917.9,54797.80546,1,63078.79412,1,39564.93191,0.9,44997.97759,0.9,47688.04854,1,54235.91976,1
2022-03-18T08:00:00+08:00,40917.89,40933.11,40215.59,40511,54252.48622,1,62451.06949,1,39209.44373,0.9,44593.67769,0.9,47213.82694,1,53696.58195,1
2022-03-18T11:00:00+08:00,40511.01,40897,40428.06,40757.01,54582.1839,1,62830.58912,1,39424.37037,0.9,44838.11568,0.9,47500.53929,1,54022.66329,1
2022-03-18T14:00:00+08:00,40757.01,40838,40453.92,40604.45,54377.72604,1,62595.2348,1,39291.08632,0.9,44686.53054,0.9,47322.73824,1,53820.44806,1
2022-03-18T17:00:00+08:00,40604.45,40637.54,40135.04,40390.41,54090.87391,1,62265.0353,1,39104.09028,0.9,44473.85826,0.9,47073.28532,1,53536.74232,1
2022-03-18T20:00:00+08:00,40390.4,40800,40300,40566.35,54326.66518,1,62536.45793,1,39257.80026,0.9,44648.674,0.9,47278.3346,1,53769.94727,1
2022-03-18T23:00:00+08:00,40566.35,41698.47,40542.87,41661.86,55794.84577,1,64226.50121,1,40214.89257,0.9,45737.18369,0.9,48555.09673,1,55222.02386,1
2022-03-19T02:00:00+08:00,41661.87,42325.02,41594.45,41720.01,55872.77724,1,64316.20922,1,40265.69532,0.9,45794.96211,0.9,48622.86764,1,55299.10053,1
2022-03-19T05:00:00+08:00,41720,41879.67,41625.36,41757.51,55923.03399,1,64374.06047,1,40298.45719,0.9,45832.22249,0.9,48666.57202,1,55348.80603,1
2022-03-19T08:00:00+08:00,41757.51,42000,41659.69,41766.33,55934.85438,1,64387.66708,1,40306.16278,0.9,45840.98613,0.9,48676.85129,1,55360.49676,1
2022-03-19T11:00:00+08:00,41766.32,41944.64,41499.29,41737.21,55895.82834,1,64342.74366,1,40280.7221,0.9,45812.0522,0.9,48642.91338,1,55321.89878,1
2022-03-19T14:00:00+08:00,41737.2,41790.78,41535.22,41700.01,55845.97364,1,64285.35522,1,40248.22232,0.9,45775.08991,0.9,48599.55864,1,55272.59093,1
2022-03-19T17:00:00+08:00,41700,41791.52,41591.83,41721.78,55875.14936,1,64318.9398,1,40267.24168,0.9,45796.7208,0.9,48624.93049,1,55301.44663,1
2022-03-19T20:00:00+08:00,41721.78,41932,41652.9,41826.54,56015.54662,1,64480.55305,1,40358.76525,0.9,45900.81139,0.9,48747.02303,1,55440.30391,1
2022-03-19T23:00:00+08:00,41825.89,42163.5,41760,41889.42,56099.81714,1,64577.55802,1,40413.70036,0.9,45963.28958,0.9,48820.30653,1,55523.65009,1
2022-03-20T02:00:00+08:00,41889.41,42400,41824.59,42191.28,56504.36387,1,65043.23745,1,40677.42035,0.9,46263.2207,0.9,49172.10926,1,55923.75949,1
2022-03-20T05:00:00+08:00,42191.28,42359.15,41715.43,42201.13,56517.56464,1,65058.43304,1,40686.0258,0.9,46273.00776,0.9,49183.58895,1,55936.81546,1
2022-03-20T08:00:00+08:00,42201.13,42296.26,41770.38,41814.99,56000.06754,1,64462.73486,1,40348.67459,0.9,45889.33519,0.9,48733.56208,1,55424.99462,1
2022-03-20T11:00:00+08:00,41815,41979.26,41751.99,41897.05,56110.04271,1,64589.32882,1,40420.36631,0.9,45970.87083,0.9,48829.19891,1,55533.7635,1
2022-03-20T14:00:00+08:00,41897.05,42007.99,41783,41860.91,56061.6086,1,64533.57565,1,40388.7926,0.9,45934.96176,0.9,48787.07955,1,55485.86066,1
2022-03-20T17:00:00+08:00,41860.91,41878.72,41575,41586.86,55694.33227,1,64110.79871,1,40149.36882,0.9,45662.66294,0.9,48467.68798,1,55122.61286,1
2022-03-20T20:00:00+08:00,41586.85,41699,41319.13,41426.71,55479.70245,1,63863.73531,1,40009.45377,0.9,45503.5363,0.9,48281.04116,1,54910.33724,1
2022-03-20T23:00:00+08:00,41426.7,41554.39,40911,41033.01,54952.07358,1,63256.37432,1,39665.49777,0.9,45112.35204,0.9,47822.20349,1,54388.49577,1
2022-03-21T02:00:00+08:00,41033,41677.65,40938.67,41283.14,55287.2928,1,63642.24987,1,39884.02384,0.9,45360.88371,0.9,48113.7175,1,54720.03808,1
2022-03-21T05:00:00+08:00,41283.15,41440,41092.02,41262.11,55259.10882,1,63609.80689,1,39865.65098,0.9,45339.98809,0.9,48089.20809,1,54692.16323,1
2022-03-21T08:00:00+08:00,41262.11,41451.51,40467.94,40805.68,54647.41046,1,62905.67233,1,39466.89091,0.9,44886.47468,0.9,47557.26174,1,54087.1744,1
2022-03-21T11:00:00+08:00,40804.84,40979.31,40693.4,40945.18,54834.36557,1,63120.87898,1,39588.76509,0.9,45025.08328,0.9,47719.84202,1,54272.07886,1
2022-03-21T14:00:00+08:00,40945.19,41356.18,40764.77,41154.08,55114.32917,1,63443.14901,1,39771.27057,0.9,45232.6484,0.9,47963.30452,1,54548.97163,1
2022-03-21T17:00:00+08:00,41154.07,41492.14,41084.01,41244.28,55235.21341,1,63582.30055,1,39850.0738,0.9,45322.27203,0.9,48068.42811,1,54668.52993,1
2022-03-21T20:00:00+08:00,41244.27,41544.22,40738.48,41032.99,54952.04678,1,63256.34346,1,39665.48029,0.9,45112.33217,0.9,47822.18018,1,54388.46926,1
2022-03-21T23:00:00+08:00,41033,41249.81,40759.18,41056.4,54983.42039,1,63292.45807,1,39685.93244,0.9,45135.59258,0.9,47849.46337,1,54419.49874,1
2022-03-22T02:00:00+08:00,41056.4,41271.4,40863.54,41120.01,55068.66924,1,63390.58922,1,39741.50532,0.9,45198.79611,0.9,47923.59764,1,54503.81253,1
